,carat,cut,cut_ord,color,clarity,clarity_ord,price,predicted_price,pred_price_modified
20335,0.7,Fair,1,G,I1,1,956,1232.2,1232.2
20336,1.01,Ideal,5,F,VS2,5,6794,6288.63,6288.63
20337,0.39,Ideal,5,G,IF,8,1101,2434.57,2434.57
20338,1,Good,2,E,SI2,2,4258,4368.2,4368.2
20339,0.51,Premium,4,D,SI1,3,1687,1016.03,1016.03
20340,0.3,Premium,4,H,SI2,2,410,-1204.7,0
20341,0.81,Ideal,5,G,SI2,2,2894,3244.03,3244.03
20342,0.31,Premium,4,G,VS1,4,802,-212.57,0
20343,0.3,Ideal,5,D,SI1,3,552,-592.6,0
20344,2.08,Premium,4,I,SI2,2,15321,13770.44,13770.44
20345,0.28,Very Good,3,E,VS1,4,588,-623.06,0
20346,0.91,Good,2,F,SI2,2,2461,3611.03,3611.03
20347,1.21,Good,2,G,VVS2,6,6559,7950.93,7950.93
20348,0.52,Ideal,5,E,VS2,5,1743,2166.26,2166.26
20349,0.73,Ideal,5,G,SI1,3,3089,3024.99,3024.99
20350,0.74,Very Good,3,D,SI1,3,2880,2792.92,2792.92
20351,1.76,Very Good,3,G,VVS2,6,17888,12736.18,12736.18
20352,1.22,Premium,4,I,VS2,5,6045,7897.26,7897.26
20353,0.3,Ideal,5,H,VVS1,7,665,1223.4,1223.4
20354,1.7,Premium,4,F,SI1,3,14611,11027.5,11027.5
20355,0.34,Ideal,5,H,VS1,4,596,197.92,197.92
20356,0.72,Very Good,3,F,VS2,5,2832,3532.66,3532.66
20357,0.25,Premium,4,F,VVS2,6,740,190.65,190.65
20358,0.38,Ideal,5,H,VS2,5,898,988.44,988.44
20359,1.53,Ideal,5,I,VS1,4,10796,10209.39,10209.39
20360,0.41,Premium,4,F,VS1,4,1007,628.73,628.73
20361,1.2,Premium,4,J,SI1,3,4778,6821,6821
20362,0.71,Premium,4,D,SI1,3,2822,2698.63,2698.63
20363,1.58,Premium,4,G,VS1,4,12530,10471.94,10471.94
20364,1.5,Very Good,3,J,VS2,5,7428,10094.8,10094.8
20365,0.33,Ideal,5,E,SI1,3,579,-340.21,0
20366,1.23,Premium,4,D,SI2,2,5283,6619.39,6619.39
20367,0.47,Good,2,H,VS1,4,1031,817.31,817.31
20368,0.28,Ideal,5,H,VS1,4,476,-306.86,0
20369,1.06,Ideal,5,E,VS2,5,9092,6709.28,6709.28
20370,1,Premium,4,F,SI1,3,4939,5138.4,5138.4
20371,0.88,Premium,4,F,VS1,4,3921,4582.84,4582.84
20372,1.5,Ideal,5,J,SI1,3,7520,9503,9503
20373,0.39,Very Good,3,E,SI2,2,672,-605.63,0
20374,1.28,Very Good,3,H,SI2,2,6766,6881.94,6881.94
20375,0.41,Premium,4,D,VVS1,7,1413,1990.73,1990.73
20376,0.4,Very Good,3,E,SI1,3,737,-67.5,0
20377,1.04,Premium,4,E,SI1,3,5766,5474.92,5474.92
20378,0.7,Very Good,3,E,SI2,2,2263,2002.4,2002.4
20379,1.56,Very Good,3,G,VVS1,7,15334,11507.58,11507.58
20380,1.02,Premium,4,G,SI1,3,4718,5306.66,5306.66
20381,1.52,Ideal,5,G,VVS1,7,16492,11487.26,11487.26
20382,0.6,Ideal,5,D,VS2,5,2444,2839.3,2839.3
20383,0.91,Fair,1,J,VS2,5,2854,4814.93,4814.93
20384,0.41,Premium,4,G,VVS1,7,1148,1990.73,1990.73
20385,0.32,Ideal,5,D,VS1,4,780,29.66,29.66
20386,1.03,Very Good,3,E,SI1,3,5029,5232.69,5232.69
20387,0.41,Ideal,5,F,VVS2,6,1192,1694.83,1694.83
20388,0.7,Very Good,3,J,VS2,5,1907,3364.4,3364.4
20389,0.55,Premium,4,D,SI1,3,1815,1352.55,1352.55
20390,0.26,Ideal,5,H,VVS1,7,545,886.88,886.88
20391,0.56,Very Good,3,E,VVS2,6,2040,2640.58,2640.58
20392,0.71,Ideal,5,D,VS2,5,3540,3764.73,3764.73
20393,1.01,Ideal,5,G,VS2,5,6295,6288.63,6288.63
20394,1.24,Very Good,3,E,VS1,4,10185,7453.42,7453.42
20395,2.03,Ideal,5,G,SI2,2,12154,13507.89,13507.89
20396,0.96,Ideal,5,G,SI2,2,3858,4505.98,4505.98
20397,1.11,Ideal,5,F,VS2,5,8233,7129.93,7129.93
20398,0.51,Ideal,5,G,VVS1,7,2005,2990.13,2990.13
20399,1.1,Very Good,3,H,SI1,3,4414,5821.6,5821.6
20400,0.35,Ideal,5,H,IF,8,887,2098.05,2098.05
20401,0.73,Premium,4,H,SI2,2,2234,2412.89,2412.89
20402,1.01,Very Good,3,E,VS2,5,6128,5972.43,5972.43
20403,0.51,Premium,4,H,VS1,4,1443,1470.03,1470.03
20404,0.34,Ideal,5,D,VS2,5,805,651.92,651.92
20405,1.26,Ideal,5,E,SI2,2,4939,7029.88,7029.88
20406,0.41,Premium,4,G,VS2,5,1061,1082.73,1082.73
20407,1.04,Premium,4,E,SI2,2,3914,5020.92,5020.92
20408,0.51,Ideal,5,I,SI1,3,1122,1174.13,1174.13
20409,1,Good,2,D,SI2,2,4218,4368.2,4368.2
20410,0.42,Premium,4,H,VS1,4,1087,712.86,712.86
20411,0.3,Premium,4,E,SI1,3,526,-750.7,0
20412,0.38,Ideal,5,F,VS2,5,693,988.44,988.44
20413,1.24,Very Good,3,I,VS2,5,5783,7907.42,7907.42
20414,0.42,Ideal,5,F,VVS2,6,1142,1778.96,1778.96
20415,1.21,Premium,4,I,SI1,3,5760,6905.13,6905.13
20416,1.21,Ideal,5,H,VS2,5,5882,7971.23,7971.23
20417,1,Fair,1,E,VS2,5,6268,5572.1,5572.1
20418,0.4,Very Good,3,E,VS1,4,959,386.5,386.5
20419,0.55,Ideal,5,F,VS2,5,1702,2418.65,2418.65
20420,0.23,Very Good,3,D,VVS1,7,530,318.29,318.29
20421,1,Fair,1,F,VS2,5,5840,5572.1,5572.1
20422,0.3,Premium,4,F,VS2,5,524,157.3,157.3
20423,0.7,Ideal,5,H,VS2,5,2184,3680.6,3680.6
20424,0.41,Very Good,3,G,SI1,3,719,16.63,16.63
20425,1.58,Ideal,5,F,SI1,3,12991,10176.04,10176.04
20426,0.51,Premium,4,E,VVS2,6,2419,2378.03,2378.03
20427,0.39,Ideal,5,E,VS1,4,876,618.57,618.57
20428,0.9,Good,2,G,VVS2,6,4485,5342.9,5342.9
20429,0.31,Ideal,5,G,SI2,2,436,-962.47,0
20430,0.3,Ideal,5,D,SI1,3,670,-592.6,0
20431,0.42,Very Good,3,D,SI1,3,756,100.76,100.76
20432,0.33,Premium,4,G,VS2,5,743,409.69,409.69
20433,0.41,Ideal,5,G,VS2,5,1061,1240.83,1240.83
20434,1.23,Very Good,3,J,VS2,5,4896,7823.29,7823.29
20435,0.24,Very Good,3,E,VVS2,6,552,-51.58,0
20436,0.9,Good,2,G,VS2,5,4093,4888.9,4888.9
20437,0.5,Premium,4,G,VVS1,7,2070,2747.9,2747.9
20438,0.8,Ideal,5,G,VVS2,6,4740,4975.9,4975.9
20439,0.96,Very Good,3,D,SI2,2,4060,4189.78,4189.78
20440,0.38,Ideal,5,D,VS2,5,787,988.44,988.44
20441,0.57,Ideal,5,E,VVS2,6,2507,3040.91,3040.91
20442,0.5,Ideal,5,F,SI2,2,1080,636,636
20443,0.52,Ideal,5,D,VVS2,6,2426,2620.26,2620.26
20444,0.58,Ideal,5,G,SI2,2,1276,1309.04,1309.04
20445,0.73,Ideal,5,I,VVS2,6,2451,4386.99,4386.99
20446,1.09,Premium,4,H,SI2,2,4761,5441.57,5441.57
20447,0.52,Premium,4,G,SI2,2,1196,646.16,646.16
20448,1.18,Very Good,3,H,SI1,3,5508,6494.64,6494.64
20449,1.03,Ideal,5,G,SI1,3,5445,5548.89,5548.89
20450,0.75,Good,2,E,VS2,5,2717,3626.95,3626.95
20451,0.86,Ideal,5,G,SI2,2,3442,3664.68,3664.68
20452,1.26,Ideal,5,H,VS1,4,7691,7937.88,7937.88
20453,0.75,Ideal,5,E,VS1,4,3086,3647.25,3647.25
20454,0.5,Good,2,J,VS2,5,965,1523.7,1523.7
20455,2.26,Very Good,3,H,SI2,2,13923,15126.68,15126.68
20456,1.07,Ideal,5,J,VS2,5,4686,6793.41,6793.41
20457,0.72,Ideal,5,E,VS2,5,3601,3848.86,3848.86
20458,1,Ideal,5,G,VS2,5,5824,6204.5,6204.5
20459,1.03,Premium,4,H,SI2,2,4038,4936.79,4936.79
20460,0.31,Ideal,5,D,VS2,5,942,399.53,399.53
20461,0.4,Good,2,D,SI2,2,798,-679.6,0
20462,1.3,Very Good,3,G,SI1,3,7985,7504.2,7504.2
20463,0.33,Very Good,3,E,SI1,3,579,-656.41,0
20464,2.06,Premium,4,I,SI2,2,13198,13602.18,13602.18
20465,0.9,Very Good,3,E,SI2,2,3342,3685,3685
20466,1.01,Good,2,H,VS2,5,4909,5814.33,5814.33
20467,0.38,Ideal,5,E,VS1,4,1000,534.44,534.44
20468,1.54,Very Good,3,F,SI2,2,8893,9069.32,9069.32
20469,0.41,Ideal,5,J,SI2,2,731,-121.17,0
20470,0.37,Ideal,5,E,VS1,4,950,450.31,450.31
20471,0.51,Ideal,5,H,VVS1,7,1766,2990.13,2990.13
20472,0.7,Very Good,3,H,VS1,4,2145,2910.4,2910.4
20473,0.76,Very Good,3,E,VVS2,6,3833,4323.18,4323.18
20474,0.4,Good,2,F,SI1,3,687,-225.6,0
20475,0.39,Ideal,5,G,IF,8,1200,2434.57,2434.57
20476,0.7,Very Good,3,G,SI1,3,2095,2456.4,2456.4
20477,2.28,Premium,4,J,VS2,5,16564,16815.04,16815.04
20478,1.64,Premium,4,J,VS1,4,9836,10976.72,10976.72
20479,0.91,Fair,1,D,SI1,3,3730,3906.93,3906.93
20480,0.71,Ideal,5,H,VVS1,7,3014,4672.73,4672.73
20481,0.41,Premium,4,E,VS2,5,935,1082.73,1082.73
20482,0.7,Good,2,I,VS2,5,2268,3206.3,3206.3
20483,0.65,Premium,4,F,VS2,5,1970,3101.85,3101.85
20484,0.4,Ideal,5,H,SI1,3,896,248.7,248.7
20485,0.34,Good,2,D,VS2,5,644,177.62,177.62
20486,1.15,Ideal,5,H,I1,1,3606,5650.45,5650.45
20487,2.42,Premium,4,J,VS2,5,17168,17992.86,17992.86
20488,0.9,Very Good,3,E,SI1,3,4165,4139,4139
20489,1.26,Very Good,3,E,SI2,2,5976,6713.68,6713.68
20490,1.05,Good,2,I,VS2,5,4550,6150.85,6150.85
20491,1.09,Premium,4,J,VS1,4,4303,6349.57,6349.57
20492,0.38,Premium,4,D,VS2,5,1117,830.34,830.34
20493,0.3,Ideal,5,H,IF,8,789,1677.4,1677.4
20494,0.46,Good,2,F,VS1,4,1228,733.18,733.18
20495,0.52,Ideal,5,F,SI1,3,1383,1258.26,1258.26
20496,2,Good,2,J,I1,1,6521,12327.2,12327.2
20497,0.38,Ideal,5,D,SI1,3,884,80.44,80.44
20498,1.53,Premium,4,I,VS1,4,10098,10051.29,10051.29
20499,0.32,Premium,4,G,IF,8,952,1687.56,1687.56
20500,2.16,Premium,4,I,SI1,3,17313,14897.48,14897.48
20501,0.41,Very Good,3,D,VS2,5,871,924.63,924.63
20502,0.3,Very Good,3,H,VVS1,7,638,907.2,907.2
20503,0.36,Very Good,3,D,VS2,5,759,503.98,503.98
20504,0.92,Premium,4,G,SI2,2,3318,4011.36,4011.36
20505,1.13,Ideal,5,D,VVS2,6,12261,7752.19,7752.19
20506,1.81,Premium,4,G,SI1,3,11854,11952.93,11952.93
20507,0.5,Good,2,G,VVS1,7,1966,2431.7,2431.7
20508,0.7,Ideal,5,F,SI1,3,2409,2772.6,2772.6
20509,0.79,Ideal,5,I,SI1,3,2539,3529.77,3529.77
20510,1.55,Premium,4,J,SI1,3,7502,9765.55,9765.55
20511,0.3,Very Good,3,H,VS2,5,608,-0.8,0
20512,0.55,Premium,4,G,VS2,5,1668,2260.55,2260.55
20513,0.41,Premium,4,I,VVS2,6,827,1536.73,1536.73
20514,1.01,Premium,4,G,SI1,3,4805,5222.53,5222.53
20515,0.34,Ideal,5,E,SI1,3,596,-256.08,0
20516,0.34,Very Good,3,I,VS2,5,477,335.72,335.72
20517,0.7,Premium,4,G,SI2,2,1814,2160.5,2160.5
20518,1.64,Ideal,5,I,VS2,5,10562,11588.82,11588.82
20519,0.5,Ideal,5,H,VVS1,7,1648,2906,2906
20520,0.3,Premium,4,G,VVS2,6,878,611.3,611.3
20521,0.92,Good,2,F,SI2,2,3787,3695.16,3695.16
20522,1,Good,2,G,VS2,5,5645,5730.2,5730.2
20523,0.26,Good,2,F,VS1,4,373,-949.42,0
20524,0.53,Very Good,3,G,SI1,3,1237,1026.19,1026.19
20525,1.12,Ideal,5,F,VS2,5,8074,7214.06,7214.06
20526,0.3,Ideal,5,F,IF,8,886,1677.4,1677.4
20527,0.41,Ideal,5,D,SI1,3,1015,332.83,332.83
20528,0.55,Ideal,5,D,VVS2,6,3468,2872.65,2872.65
20529,0.52,Premium,4,G,VVS2,6,1911,2462.16,2462.16
20530,0.32,Very Good,3,F,VVS1,7,886,1075.46,1075.46
20531,1.21,Good,2,E,SI1,3,6861,6588.93,6588.93
20532,2.02,Very Good,3,I,VS2,5,14620,14469.56,14469.56
20533,0.7,Ideal,5,E,VS2,5,2777,3680.6,3680.6
20534,0.33,Premium,4,E,SI1,3,693,-498.31,0
20535,1.5,Very Good,3,H,VS2,5,11025,10094.8,10094.8
20536,0.42,Ideal,5,E,VS1,4,1014,870.96,870.96
20537,0.31,Good,2,G,VS2,5,507,-74.77,0
20538,0.51,Premium,4,I,SI2,2,956,562.03,562.03
20539,0.3,Ideal,5,H,VVS2,6,590,769.4,769.4
20540,0.3,Ideal,5,F,VVS2,6,694,769.4,769.4
20541,1,Good,2,G,SI1,3,4218,4822.2,4822.2
20542,0.3,Ideal,5,F,SI1,3,475,-592.6,0
20543,1.2,Ideal,5,H,VS1,4,7473,7433.1,7433.1
20544,1.7,Premium,4,H,SI1,3,11709,11027.5,11027.5
20545,0.5,Good,2,G,SI2,2,1121,161.7,161.7
20546,0.35,Premium,4,F,VS2,5,706,577.95,577.95
20547,0.32,Ideal,5,H,VS1,4,561,29.66,29.66
20548,0.41,Ideal,5,D,VS1,4,1151,786.83,786.83
20549,1.84,Ideal,5,J,VS1,4,8828,12817.42,12817.42
20550,0.3,Ideal,5,F,IF,8,886,1677.4,1677.4
20551,1.5,Ideal,5,I,SI1,3,8685,9503,9503
20552,1.21,Premium,4,G,SI2,2,4976,6451.13,6451.13
20553,1.02,Very Good,3,D,SI1,3,6863,5148.56,5148.56
20554,0.55,Very Good,3,F,VVS2,6,2102,2556.45,2556.45
20555,1.26,Very Good,3,H,SI2,2,5736,6713.68,6713.68
20556,0.36,Ideal,5,G,SI1,3,537,-87.82,0
20557,1.01,Good,2,G,SI2,2,3852,4452.33,4452.33
20558,1.01,Good,2,F,VVS2,6,7915,6268.33,6268.33
20559,2.14,Good,2,H,SI1,3,14395,14413.02,14413.02
20560,1.09,Very Good,3,I,SI2,2,4078,5283.47,5283.47
20561,0.95,Premium,4,F,SI2,2,2867,4263.75,4263.75
20562,1.01,Premium,4,F,SI1,3,4632,5222.53,5222.53
20563,0.7,Very Good,3,E,VS2,5,2553,3364.4,3364.4
20564,0.91,Very Good,3,F,VVS2,6,5733,5585.13,5585.13
20565,0.31,Ideal,5,G,IF,8,891,1761.53,1761.53
20566,0.9,Very Good,3,F,SI2,2,3601,3685,3685
20567,1,Very Good,3,F,SI1,3,4851,4980.3,4980.3
20568,0.33,Ideal,5,E,VS2,5,928,567.79,567.79
20569,0.9,Very Good,3,E,IF,8,7747,6409,6409
20570,1.24,Ideal,5,E,SI1,3,7701,7315.62,7315.62
20571,0.76,Ideal,5,F,SI2,2,2469,2823.38,2823.38
20572,0.33,Ideal,5,E,IF,8,1289,1929.79,1929.79
20573,1.18,Premium,4,G,VVS2,6,9304,8014.74,8014.74
20574,1.31,Premium,4,H,VS2,5,6095,8654.43,8654.43
20575,1.3,Fair,1,J,SI1,3,5488,7188,7188
20576,0.32,Very Good,3,G,SI1,3,477,-740.54,0
20577,0.5,Ideal,5,G,VVS1,7,1883,2906,2906
20578,0.9,Very Good,3,I,VS2,5,3709,5047,5047
20579,0.9,Premium,4,E,VS1,4,5535,4751.1,4751.1
20580,1.88,Good,2,J,SI2,2,8048,11771.64,11771.64
20581,0.59,Ideal,5,D,SI1,3,1821,1847.17,1847.17
20582,0.42,Very Good,3,D,VS2,5,910,1008.76,1008.76
20583,2.01,Ideal,5,I,VS1,4,17523,14247.63,14247.63
20584,0.52,Ideal,5,D,VS2,5,1868,2166.26,2166.26
20585,0.26,Very Good,3,G,VVS2,6,486,116.68,116.68
20586,0.73,Premium,4,F,VS2,5,2882,3774.89,3774.89
20587,1.57,Premium,4,I,VVS2,6,11146,11295.81,11295.81
20588,0.5,Very Good,3,E,SI2,2,1077,319.8,319.8
20589,1.52,Premium,4,G,VS2,5,13287,10421.16,10421.16
20590,1.01,Premium,4,D,SI2,2,4805,4768.53,4768.53
20591,0.8,Good,2,F,VS2,5,3283,4047.6,4047.6
20592,0.32,Premium,4,E,VS2,5,900,325.56,325.56
20593,0.7,Very Good,3,G,VVS2,6,2931,3818.4,3818.4
20594,1.23,Very Good,3,E,VVS2,6,11175,8277.29,8277.29
20595,0.23,Very Good,3,F,IF,8,530,772.29,772.29
20596,0.51,Very Good,3,E,VS1,4,1970,1311.93,1311.93
20597,0.9,Very Good,3,F,SI2,2,3519,3685,3685
20598,0.41,Ideal,5,F,VS1,4,1007,786.83,786.83
20599,0.3,Ideal,5,G,VVS2,6,684,769.4,769.4
20600,1.01,Premium,4,H,VS1,4,5515,5676.53,5676.53
20601,0.3,Very Good,3,G,IF,8,895,1361.2,1361.2
20602,1.13,Premium,4,H,SI1,3,5101,6232.09,6232.09
20603,1.01,Premium,4,G,VVS2,6,6843,6584.53,6584.53
20604,0.31,Very Good,3,F,VS1,4,675,-370.67,0
20605,0.7,Very Good,3,G,VVS2,6,2905,3818.4,3818.4
20606,0.31,Ideal,5,D,VS2,5,734,399.53,399.53
20607,0.4,Ideal,5,I,VVS1,7,842,2064.7,2064.7
20608,1,Premium,4,H,I1,1,2058,4230.4,4230.4
20609,0.3,Very Good,3,G,VVS1,7,737,907.2,907.2
20610,1.02,Premium,4,D,SI2,2,4381,4852.66,4852.66
20611,0.31,Premium,4,F,VS2,5,802,241.43,241.43
20612,2.03,Ideal,5,H,SI1,3,17864,13961.89,13961.89
20613,1.55,Ideal,5,I,VS1,4,10869,10377.65,10377.65
20614,2,Ideal,5,H,SI1,3,18604,13709.5,13709.5
20615,0.81,Ideal,5,F,SI2,2,2843,3244.03,3244.03
20616,0.4,Premium,4,D,VS2,5,1050,998.6,998.6
20617,1.38,Ideal,5,G,VS1,4,11527,8947.44,8947.44
20618,0.3,Premium,4,D,VS2,5,911,157.3,157.3
20619,1.01,Very Good,3,H,VS2,5,4692,5972.43,5972.43
20620,1.02,Premium,4,E,VS2,5,6032,6214.66,6214.66
20621,0.34,Ideal,5,E,VS2,5,956,651.92,651.92
20622,0.99,Very Good,3,J,SI1,3,4002,4896.17,4896.17
20623,0.62,Premium,4,D,SI2,2,1777,1487.46,1487.46
20624,0.7,Fair,1,E,VS2,5,2697,3048.2,3048.2
20625,0.5,Ideal,5,D,VS1,4,2454,1544,1544
20626,0.32,Premium,4,H,VS2,5,505,325.56,325.56
20627,0.31,Very Good,3,G,VVS1,7,816,991.33,991.33
20628,0.56,Ideal,5,G,VVS1,7,2318,3410.78,3410.78
20629,0.32,Very Good,3,E,VVS1,7,931,1075.46,1075.46
20630,0.3,Ideal,5,I,VVS2,6,532,769.4,769.4
20631,1.04,Good,2,D,SI1,3,5605,5158.72,5158.72
20632,0.32,Ideal,5,F,VVS1,7,990,1391.66,1391.66
20633,0.61,Ideal,5,J,VVS1,7,1692,3831.43,3831.43
20634,0.4,Ideal,5,F,VVS2,6,1039,1610.7,1610.7
20635,1.01,Premium,4,I,SI2,2,3665,4768.53,4768.53
20636,1.5,Very Good,3,H,SI2,2,7291,8732.8,8732.8
20637,0.37,Ideal,5,F,IF,8,1092,2266.31,2266.31
20638,0.7,Premium,4,H,VS1,4,2435,3068.5,3068.5
20639,1.52,Premium,4,E,SI2,2,9831,9059.16,9059.16
20640,1.27,Ideal,5,J,VVS2,6,6430,8930.01,8930.01
20641,1,Very Good,3,H,SI1,3,4953,4980.3,4980.3
20642,0.3,Premium,4,I,VS1,4,473,-296.7,0
20643,0.9,Premium,4,H,VS2,5,4082,5205.1,5205.1
20644,1.51,Fair,1,I,SI2,2,6156,8500.73,8500.73
20645,2.02,Premium,4,H,SI2,2,12680,13265.66,13265.66
20646,0.31,Premium,4,D,SI2,2,462,-1120.57,0
20647,0.52,Premium,4,E,I1,1,1037,192.16,192.16
20648,1.14,Very Good,3,J,SI2,2,4470,5704.12,5704.12
20649,0.38,Very Good,3,F,VVS1,7,1087,1580.24,1580.24
20650,0.3,Premium,4,E,VS2,5,844,157.3,157.3
20651,0.37,Ideal,5,F,VVS2,6,987,1358.31,1358.31
20652,0.31,Ideal,5,I,IF,8,652,1761.53,1761.53
20653,1,Good,2,F,SI1,3,4504,4822.2,4822.2
20654,0.73,Premium,4,F,VS2,5,2841,3774.89,3774.89
20655,0.32,Ideal,5,I,VVS2,6,540,937.66,937.66
20656,0.33,Ideal,5,F,VVS2,6,761,1021.79,1021.79
20657,1.9,Premium,4,G,SI2,2,13919,12256.1,12256.1
20658,0.91,Ideal,5,J,VS2,5,3256,5447.33,5447.33
20659,1.51,Premium,4,E,SI2,2,7610,8975.03,8975.03
20660,0.4,Very Good,3,F,IF,8,1404,2202.5,2202.5
20661,0.7,Ideal,5,G,SI1,3,2276,2772.6,2772.6
20662,2.09,Ideal,5,I,SI2,2,13933,14012.67,14012.67
20663,0.3,Premium,4,I,VVS1,7,552,1065.3,1065.3
20664,1.03,Premium,4,E,SI2,2,4070,4936.79,4936.79
20665,0.52,Ideal,5,D,VS2,5,1919,2166.26,2166.26
20666,0.34,Ideal,5,I,VS1,4,537,197.92,197.92
20667,0.7,Good,2,D,SI1,3,2525,2298.3,2298.3
20668,0.34,Premium,4,E,SI2,2,612,-868.18,0
20669,0.72,Ideal,5,D,SI1,3,3322,2940.86,2940.86
20670,0.7,Very Good,3,F,VS1,4,2808,2910.4,2910.4
20671,0.32,Very Good,3,D,VVS2,6,804,621.46,621.46
20672,1.3,Premium,4,F,VS1,4,11392,8116.3,8116.3
20673,0.33,Ideal,5,E,VS1,4,781,113.79,113.79
20674,0.72,Very Good,3,J,SI1,3,1886,2624.66,2624.66
20675,1.25,Premium,4,I,VS2,5,5925,8149.65,8149.65
20676,0.3,Very Good,3,G,SI1,3,432,-908.8,0
20677,0.3,Premium,4,F,SI1,3,641,-750.7,0
20678,0.4,Ideal,5,H,VVS1,7,1088,2064.7,2064.7
20679,1.52,Good,2,G,SI1,3,9368,9196.96,9196.96
20680,0.4,Very Good,3,H,VS2,5,746,840.5,840.5
20681,0.31,Ideal,5,E,VS2,5,680,399.53,399.53
20682,1.05,Ideal,5,G,VVS1,7,8623,7533.15,7533.15
20683,1.01,Premium,4,H,SI1,3,4191,5222.53,5222.53
20684,1.01,Premium,4,F,VS1,4,6176,5676.53,5676.53
20685,1.51,Good,2,G,VS1,4,13686,9566.83,9566.83
20686,0.35,Ideal,5,E,VS1,4,840,282.05,282.05
20687,0.65,Ideal,5,H,VVS2,6,2210,3713.95,3713.95
20688,1.06,Premium,4,F,SI1,3,5142,5643.18,5643.18
20689,0.46,Ideal,5,E,SI2,2,935,299.48,299.48
20690,2.01,Premium,4,H,VS2,5,13342,14543.53,14543.53
20691,1.02,Ideal,5,F,SI2,2,4968,5010.76,5010.76
20692,0.37,Ideal,5,E,VS2,5,1041,904.31,904.31
20693,0.92,Premium,4,G,SI1,3,3751,4465.36,4465.36
20694,0.88,Ideal,5,I,SI1,3,3264,4286.94,4286.94
20695,1.2,Very Good,3,I,VS1,4,6192,7116.9,7116.9
20696,2.05,Premium,4,J,VS2,5,13667,14880.05,14880.05
20697,1.5,Very Good,3,E,SI1,3,10929,9186.8,9186.8
20698,1.27,Very Good,3,F,VVS1,7,13200,9067.81,9067.81
20699,0.51,Ideal,5,F,VS2,5,1687,2082.13,2082.13
20700,2.16,Premium,4,H,SI2,2,11473,14443.48,14443.48
20701,0.31,Ideal,5,H,VS2,5,628,399.53,399.53
20702,1.57,Ideal,5,H,VS1,4,12810,10545.91,10545.91
20703,0.31,Premium,4,H,IF,8,816,1603.43,1603.43
20704,1.51,Very Good,3,G,SI1,3,9664,9270.93,9270.93
20705,1.5,Good,2,G,VS2,5,11294,9936.7,9936.7
20706,0.31,Ideal,5,D,VS1,4,673,-54.47,0
20707,0.31,Ideal,5,G,VVS1,7,789,1307.53,1307.53
20708,1.55,Very Good,3,E,SI2,2,9557,9153.45,9153.45
20709,0.73,Ideal,5,G,SI1,3,2377,3024.99,3024.99
20710,0.71,Good,2,I,VS2,5,2145,3290.43,3290.43
20711,1,Good,2,I,SI1,3,3360,4822.2,4822.2
20712,0.53,Ideal,5,E,VS2,5,1776,2250.39,2250.39
20713,0.7,Very Good,3,F,VS1,4,2925,2910.4,2910.4
20714,1.19,Very Good,3,H,VS2,5,6819,7486.77,7486.77
20715,0.72,Premium,4,G,VS2,5,2405,3690.76,3690.76
20716,1.2,Very Good,3,G,SI2,2,5250,6208.9,6208.9
20717,2.02,Ideal,5,I,VS1,4,17936,14331.76,14331.76
20718,1.23,Ideal,5,H,VS2,5,7130,8139.49,8139.49
20719,0.33,Ideal,5,E,VVS1,7,1374,1475.79,1475.79
20720,0.35,Ideal,5,E,VS2,5,767,736.05,736.05
20721,0.8,Ideal,5,G,VS2,5,3494,4521.9,4521.9
20722,0.71,Ideal,5,G,VVS1,7,3210,4672.73,4672.73
20723,0.38,Good,2,D,VS2,5,871,514.14,514.14
20724,1.01,Very Good,3,G,SI2,2,4249,4610.43,4610.43
20725,2.04,Premium,4,I,VS2,5,16768,14795.92,14795.92
20726,1.04,Very Good,3,D,SI2,2,4252,4862.82,4862.82
20727,0.51,Ideal,5,E,VS2,5,1656,2082.13,2082.13
20728,0.31,Ideal,5,G,SI1,3,493,-508.47,0
20729,0.3,Ideal,5,D,VS2,5,670,315.4,315.4
20730,0.3,Very Good,3,F,VVS1,7,858,907.2,907.2
20731,1.03,Premium,4,E,SI1,3,5101,5390.79,5390.79
20732,0.64,Ideal,5,H,SI2,2,1125,1813.82,1813.82
20733,1.02,Very Good,3,E,VS2,5,6915,6056.56,6056.56
20734,1.2,Ideal,5,G,VVS1,7,10786,8795.1,8795.1
20735,0.3,Ideal,5,I,VS2,5,438,315.4,315.4
20736,0.5,Very Good,3,H,VS1,4,1598,1227.8,1227.8
20737,0.72,Premium,4,G,VVS2,6,2703,4144.76,4144.76
20738,1.24,Ideal,5,J,VS2,5,6639,8223.62,8223.62
20739,0.3,Very Good,3,G,VS2,5,675,-0.8,0
20740,0.32,Premium,4,E,VVS1,7,954,1233.56,1233.56
20741,2.2,Ideal,5,I,SI2,2,13512,14938.1,14938.1
20742,1,Good,2,E,VVS2,6,7692,6184.2,6184.2
20743,1.53,Ideal,5,I,SI2,2,7859,9301.39,9301.39
20744,0.31,Premium,4,F,VS2,5,749,241.43,241.43
20745,1.03,Very Good,3,G,VS2,5,6786,6140.69,6140.69
20746,1.02,Premium,4,G,VS2,5,6169,6214.66,6214.66
20747,1.13,Premium,4,G,VS1,4,7720,6686.09,6686.09
20748,1.2,Very Good,3,G,VVS2,6,9337,8024.9,8024.9
20749,0.5,Ideal,5,G,VS2,5,1449,1998,1998
