,carat,cut,cut_ord,color,clarity,clarity_ord,predicted_price,bid,pred_price_modified,bid_modified
2105,1.51,Premium,4,E,SI1,3,9429.03,6600.321,9429.03,6600.321
2106,0.41,Premium,4,D,SI2,2,-279.27,-195.489,0,0
2107,0.43,Ideal,5,F,SI1,3,501.09,350.763,501.09,350.763
2108,2.02,Premium,4,F,SI2,2,13265.66,9285.962,13265.66,9285.962
2109,0.71,Very Good,3,I,VS1,4,2994.53,2096.171,2994.53,2096.171
2110,0.25,Ideal,5,I,VS2,5,-105.25,-73.675,0,0
2111,0.3,Ideal,5,G,VVS1,7,1223.4,856.38,1223.4,856.38
2112,0.48,Premium,4,F,VS2,5,1671.64,1170.148,1671.64,1170.148
2113,0.73,Ideal,5,G,VS2,5,3932.99,2753.093,3932.99,2753.093
2114,0.35,Ideal,5,H,VVS1,7,1644.05,1150.835,1644.05,1150.835
2115,0.73,Premium,4,E,SI2,2,2412.89,1689.023,2412.89,1689.023
2116,0.72,Ideal,5,H,VVS2,6,4302.86,3012.002,4302.86,3012.002
2117,0.6,Very Good,3,E,SI2,2,1161.1,812.77,1161.1,812.77
2118,1.5,Very Good,3,E,SI2,2,8732.8,6112.96,8732.8,6112.96
2119,0.31,Ideal,5,G,VVS1,7,1307.53,915.271,1307.53,915.271
2120,1,Good,2,F,SI1,3,4822.2,3375.54,4822.2,3375.54
2121,0.78,Good,2,F,VS1,4,3425.34,2397.738,3425.34,2397.738
2122,1.76,Ideal,5,I,VS1,4,12144.38,8501.066,12144.38,8501.066
2123,0.9,Premium,4,E,SI1,3,4297.1,3007.97,4297.1,3007.97
2124,1,Good,2,D,VS2,5,5730.2,4011.14,5730.2,4011.14
2125,0.7,Premium,4,G,SI1,3,2614.5,1830.15,2614.5,1830.15
2126,0.41,Premium,4,G,VVS2,6,1536.73,1075.711,1536.73,1075.711
2127,0.52,Ideal,5,D,VS1,4,1712.26,1198.582,1712.26,1198.582
2128,0.64,Premium,4,D,SI2,2,1655.72,1159.004,1655.72,1159.004
2129,0.91,Premium,4,E,SI1,3,4381.23,3066.861,4381.23,3066.861
2130,0.51,Ideal,5,D,VS2,5,2082.13,1457.491,2082.13,1457.491
2131,0.3,Good,2,E,VVS2,6,295.1,206.57,295.1,206.57
2132,0.47,Good,2,F,VS1,4,817.31,572.117,817.31,572.117
2133,0.71,Ideal,5,F,VVS1,7,4672.73,3270.911,4672.73,3270.911
2134,0.31,Ideal,5,F,VVS2,6,853.53,597.471,853.53,597.471
2135,0.3,Ideal,5,H,VVS2,6,769.4,538.58,769.4,538.58
2136,1,Premium,4,H,SI1,3,5138.4,3596.88,5138.4,3596.88
2137,0.33,Ideal,5,E,VS2,5,567.79,397.453,567.79,397.453
2138,1.04,Premium,4,F,SI2,2,5020.92,3514.644,5020.92,3514.644
2139,0.71,Very Good,3,E,VS2,5,3448.53,2413.971,3448.53,2413.971
2140,1.05,Very Good,3,E,SI2,2,4946.95,3462.865,4946.95,3462.865
2141,0.42,Ideal,5,H,VVS1,7,2232.96,1563.072,2232.96,1563.072
2142,0.33,Very Good,3,H,IF,8,1613.59,1129.513,1613.59,1129.513
2143,0.32,Premium,4,I,VS2,5,325.56,227.892,325.56,227.892
2144,1.01,Good,2,I,SI2,2,4452.33,3116.631,4452.33,3116.631
2145,0.5,Ideal,5,G,VVS1,7,2906,2034.2,2906,2034.2
2146,0.3,Premium,4,E,VS1,4,-296.7,-207.69,0,0
2147,0.53,Ideal,5,D,VS2,5,2250.39,1575.273,2250.39,1575.273
2148,1.04,Ideal,5,F,SI1,3,5633.02,3943.114,5633.02,3943.114
2149,0.7,Ideal,5,E,VS1,4,3226.6,2258.62,3226.6,2258.62
2150,0.36,Premium,4,D,VS2,5,662.08,463.456,662.08,463.456
2151,0.27,Ideal,5,E,VS2,5,63.01,44.107,63.01,44.107
2152,0.39,Ideal,5,E,VS2,5,1072.57,750.799,1072.57,750.799
2153,0.68,Ideal,5,E,VS1,4,3058.34,2140.838,3058.34,2140.838
2154,0.7,Ideal,5,F,VS2,5,3680.6,2576.42,3680.6,2576.42
2155,0.31,Ideal,5,F,IF,8,1761.53,1233.071,1761.53,1233.071
2156,0.4,Ideal,5,F,VS1,4,702.7,491.89,702.7,491.89
2157,0.43,Ideal,5,F,SI1,3,501.09,350.763,501.09,350.763
2158,0.24,Very Good,3,F,VVS1,7,402.42,281.694,402.42,281.694
2159,1,Premium,4,E,SI1,3,5138.4,3596.88,5138.4,3596.88
2160,1.61,Premium,4,J,SI2,2,9816.33,6871.431,9816.33,6871.431
2161,0.3,Very Good,3,J,VS1,4,-454.8,-318.36,0,0
2162,1,Ideal,5,D,SI1,3,5296.5,3707.55,5296.5,3707.55
2163,0.71,Premium,4,E,SI2,2,2244.63,1571.241,2244.63,1571.241
2164,1.01,Ideal,5,H,SI1,3,5380.63,3766.441,5380.63,3766.441
2165,1,Very Good,3,F,SI2,2,4526.3,3168.41,4526.3,3168.41
2166,0.46,Very Good,3,D,VS2,5,1345.28,941.696,1345.28,941.696
2167,0.92,Good,2,H,VS1,4,4603.16,3222.212,4603.16,3222.212
2168,1.61,Premium,4,I,SI1,3,10270.33,7189.231,10270.33,7189.231
2169,0.31,Very Good,3,I,VVS2,6,537.33,376.131,537.33,376.131
2170,0.31,Ideal,5,D,VVS2,6,853.53,597.471,853.53,597.471
2171,0.77,Ideal,5,H,VS2,5,4269.51,2988.657,4269.51,2988.657
2172,1.2,Very Good,3,J,SI1,3,6662.9,4664.03,6662.9,4664.03
2173,0.78,Ideal,5,G,SI1,3,3445.64,2411.948,3445.64,2411.948
2174,0.4,Ideal,5,E,SI2,2,-205.3,-143.71,0,0
2175,0.56,Ideal,5,G,VS1,4,2048.78,1434.146,2048.78,1434.146
2176,0.31,Premium,4,H,IF,8,1603.43,1122.401,1603.43,1122.401
2177,0.41,Ideal,5,H,VVS1,7,2148.83,1504.181,2148.83,1504.181
2178,0.32,Premium,4,I,SI1,3,-582.44,-407.708,0,0
2179,0.38,Ideal,5,E,VS1,4,534.44,374.108,534.44,374.108
2180,0.3,Ideal,5,E,VS2,5,315.4,220.78,315.4,220.78
2181,1.25,Ideal,5,I,VS2,5,8307.75,5815.425,8307.75,5815.425
2182,1.79,Premium,4,I,VS1,4,12238.67,8567.069,12238.67,8567.069
2183,0.43,Ideal,5,D,VS2,5,1409.09,986.363,1409.09,986.363
2184,0.35,Ideal,5,E,VS2,5,736.05,515.235,736.05,515.235
2185,0.31,Premium,4,E,IF,8,1603.43,1122.401,1603.43,1122.401
2186,0.71,Premium,4,F,SI1,3,2698.63,1889.041,2698.63,1889.041
2187,0.51,Fair,1,G,SI1,3,541.73,379.211,541.73,379.211
2188,0.32,Ideal,5,D,VS2,5,483.66,338.562,483.66,338.562
2189,0.53,Ideal,5,D,SI2,2,888.39,621.873,888.39,621.873
2190,1,Very Good,3,E,SI2,2,4526.3,3168.41,4526.3,3168.41
2191,0.7,Ideal,5,E,SI1,3,2772.6,1940.82,2772.6,1940.82
2192,1.7,Very Good,3,H,SI2,2,10415.4,7290.78,10415.4,7290.78
2193,1.17,Ideal,5,G,VS2,5,7634.71,5344.297,7634.71,5344.297
2194,0.8,Very Good,3,H,VS2,5,4205.7,2943.99,4205.7,2943.99
2195,0.38,Premium,4,F,SI1,3,-77.66,-54.362,0,0
2196,0.3,Ideal,5,G,SI2,2,-1046.6,-732.62,0,0
2197,0.55,Ideal,5,E,SI1,3,1510.65,1057.455,1510.65,1057.455
2198,0.7,Fair,1,H,VS1,4,2594.2,1815.94,2594.2,1815.94
2199,0.31,Ideal,5,D,VS2,5,399.53,279.671,399.53,279.671
2200,2.01,Very Good,3,H,I1,1,12569.43,8798.601,12569.43,8798.601
2201,0.63,Ideal,5,J,SI2,2,1729.69,1210.783,1729.69,1210.783
2202,0.7,Fair,1,F,VS1,4,2594.2,1815.94,2594.2,1815.94
2203,1.59,Ideal,5,H,VS2,5,11168.17,7817.719,11168.17,7817.719
2204,0.38,Ideal,5,F,SI1,3,80.44,56.308,80.44,56.308
2205,0.5,Ideal,5,G,VVS2,6,2452,1716.4,2452,1716.4
2206,1,Good,2,H,VS1,4,5276.2,3693.34,5276.2,3693.34
2207,0.52,Ideal,5,D,SI1,3,1258.26,880.782,1258.26,880.782
2208,0.31,Ideal,5,E,VS2,5,399.53,279.671,399.53,279.671
2209,0.41,Premium,4,G,VS2,5,1082.73,757.911,1082.73,757.911
2210,1.21,Premium,4,E,SI2,2,6451.13,4515.791,6451.13,4515.791
2211,0.64,Premium,4,F,VS2,5,3017.72,2112.404,3017.72,2112.404
2212,0.7,Very Good,3,F,VS2,5,3364.4,2355.08,3364.4,2355.08
2213,0.31,Good,2,H,VS2,5,-74.77,-52.339,0,0
2214,0.82,Ideal,5,H,VVS1,7,5598.16,3918.712,5598.16,3918.712
2215,1.06,Ideal,5,E,SI2,2,5347.28,3743.096,5347.28,3743.096
2216,0.54,Very Good,3,E,SI1,3,1110.32,777.224,1110.32,777.224
2217,1.52,Very Good,3,F,SI2,2,8901.06,6230.742,8901.06,6230.742
2218,1.5,Very Good,3,J,VVS2,6,10548.8,7384.16,10548.8,7384.16
2219,0.59,Very Good,3,D,VS1,4,1984.97,1389.479,1984.97,1389.479
2220,1.17,Very Good,3,H,SI1,3,6410.51,4487.357,6410.51,4487.357
2221,0.8,Ideal,5,D,SI1,3,3613.9,2529.73,3613.9,2529.73
2222,1.03,Premium,4,H,SI2,2,4936.79,3455.753,4936.79,3455.753
2223,0.51,Ideal,5,G,VVS1,7,2990.13,2093.091,2990.13,2093.091
2224,0.73,Ideal,5,G,SI2,2,2570.99,1799.693,2570.99,1799.693
2225,0.51,Ideal,5,E,SI1,3,1174.13,821.891,1174.13,821.891
2226,0.31,Premium,4,G,VS2,5,241.43,169.001,241.43,169.001
2227,0.38,Very Good,3,I,VS1,4,218.24,152.768,218.24,152.768
2228,1.52,Good,2,J,VS2,5,10104.96,7073.472,10104.96,7073.472
2229,1.24,Premium,4,G,IF,8,9427.52,6599.264,9427.52,6599.264
2230,1.02,Ideal,5,H,SI1,3,5464.76,3825.332,5464.76,3825.332
2231,0.3,Ideal,5,I,VVS2,6,769.4,538.58,769.4,538.58
2232,0.39,Premium,4,E,VS2,5,914.47,640.129,914.47,640.129
2233,0.76,Good,2,D,VS2,5,3711.08,2597.756,3711.08,2597.756
2234,0.52,Premium,4,F,VS2,5,2008.16,1405.712,2008.16,1405.712
2235,1.02,Premium,4,E,VS2,5,6214.66,4350.262,6214.66,4350.262
2236,0.4,Ideal,5,G,VS2,5,1156.7,809.69,1156.7,809.69
2237,0.52,Ideal,5,D,VVS2,6,2620.26,1834.182,2620.26,1834.182
2238,0.52,Very Good,3,D,VS2,5,1850.06,1295.042,1850.06,1295.042
2239,0.63,Premium,4,F,SI1,3,2025.59,1417.913,2025.59,1417.913
2240,0.32,Premium,4,E,VVS2,6,779.56,545.692,779.56,545.692
2241,0.4,Premium,4,D,VVS2,6,1452.6,1016.82,1452.6,1016.82
2242,0.74,Ideal,5,E,SI2,2,2655.12,1858.584,2655.12,1858.584
2243,1.07,Ideal,5,H,SI2,2,5431.41,3801.987,5431.41,3801.987
2244,3.01,Good,2,I,SI2,2,21278.33,14894.831,21278.33,14894.831
2245,0.31,Premium,4,G,VVS2,6,695.43,486.801,695.43,486.801
2246,0.54,Ideal,5,J,VVS1,7,3242.52,2269.764,3242.52,2269.764
2247,0.7,Very Good,3,G,SI1,3,2456.4,1719.48,2456.4,1719.48
2248,2.48,Premium,4,I,SI1,3,17589.64,12312.748,17589.64,12312.748
2249,0.3,Ideal,5,H,VS2,5,315.4,220.78,315.4,220.78
2250,0.9,Good,2,I,SI2,2,3526.9,2468.83,3526.9,2468.83
2251,0.33,Premium,4,G,VVS1,7,1317.69,922.383,1317.69,922.383
2252,1.3,Premium,4,G,VS2,5,8570.3,5999.21,8570.3,5999.21
2253,1.14,Good,2,G,SI2,2,5546.02,3882.214,5546.02,3882.214
2254,0.62,Ideal,5,H,VVS1,7,3915.56,2740.892,3915.56,2740.892
2255,0.31,Premium,4,E,VS1,4,-212.57,-148.799,0,0
2256,0.3,Ideal,5,G,IF,8,1677.4,1174.18,1677.4,1174.18
2257,1.02,Ideal,5,E,SI1,3,5464.76,3825.332,5464.76,3825.332
2258,0.53,Ideal,5,G,VS2,5,2250.39,1575.273,2250.39,1575.273
2259,1.08,Premium,4,G,SI2,2,5357.44,3750.208,5357.44,3750.208
2260,1.01,Premium,4,F,SI2,2,4768.53,3337.971,4768.53,3337.971
2261,1.13,Fair,1,H,SI2,2,5303.79,3712.653,5303.79,3712.653
2262,1.7,Ideal,5,F,VS2,5,12093.6,8465.52,12093.6,8465.52
2263,0.42,Ideal,5,F,VS1,4,870.96,609.672,870.96,609.672
2264,1.08,Ideal,5,E,VS1,4,6423.54,4496.478,6423.54,4496.478
2265,0.77,Premium,4,J,VS2,5,4111.41,2877.987,4111.41,2877.987
2266,1.11,Ideal,5,G,VS2,5,7129.93,4990.951,7129.93,4990.951
2267,1.12,Ideal,5,E,SI2,2,5852.06,4096.442,5852.06,4096.442
2268,1.2,Premium,4,H,VS1,4,7275,5092.5,7275,5092.5
2269,1.02,Very Good,3,F,VS1,4,5602.56,3921.792,5602.56,3921.792
2270,0.33,Ideal,5,G,VVS2,6,1021.79,715.253,1021.79,715.253
2271,0.31,Very Good,3,G,VVS1,7,991.33,693.931,991.33,693.931
2272,1.25,Premium,4,J,SI1,3,7241.65,5069.155,7241.65,5069.155
2273,1.25,Premium,4,H,VS2,5,8149.65,5704.755,8149.65,5704.755
2274,0.3,Ideal,5,E,VVS2,6,769.4,538.58,769.4,538.58
2275,1.11,Ideal,5,G,VS2,5,7129.93,4990.951,7129.93,4990.951
2276,0.61,Ideal,5,F,VS2,5,2923.43,2046.401,2923.43,2046.401
2277,1.26,Very Good,3,G,SI1,3,7167.68,5017.376,7167.68,5017.376
2278,0.32,Ideal,5,D,SI1,3,-424.34,-297.038,0,0
2279,1.5,Premium,4,I,VS1,4,9798.9,6859.23,9798.9,6859.23
2280,0.39,Ideal,5,F,SI1,3,164.57,115.199,164.57,115.199
2281,1.73,Premium,4,H,SI2,2,10825.89,7578.123,10825.89,7578.123
2282,1,Ideal,5,I,SI2,2,4842.5,3389.75,4842.5,3389.75
2283,2.39,Very Good,3,J,VS1,4,17128.37,11989.859,17128.37,11989.859
2284,1.52,Premium,4,H,SI1,3,9513.16,6659.212,9513.16,6659.212
2285,0.33,Ideal,5,D,SI2,2,-794.21,-555.947,0,0
2286,0.31,Ideal,5,I,VVS1,7,1307.53,915.271,1307.53,915.271
2287,1.2,Very Good,3,F,SI1,3,6662.9,4664.03,6662.9,4664.03
2288,0.36,Ideal,5,D,VVS2,6,1274.18,891.926,1274.18,891.926
2289,0.31,Ideal,5,I,VS2,5,399.53,279.671,399.53,279.671
2290,0.37,Ideal,5,E,VS2,5,904.31,633.017,904.31,633.017
2291,2.59,Ideal,5,J,VS1,4,19127.17,13389.019,19127.17,13389.019
2292,0.56,Ideal,5,E,VS2,5,2502.78,1751.946,2502.78,1751.946
2293,1.01,Premium,4,F,SI1,3,5222.53,3655.771,5222.53,3655.771
2294,0.71,Ideal,5,F,SI1,3,2856.73,1999.711,2856.73,1999.711
2295,0.4,Very Good,3,G,SI2,2,-521.5,-365.05,0,0
2296,1.02,Ideal,5,E,SI1,3,5464.76,3825.332,5464.76,3825.332
2297,0.38,Very Good,3,H,SI2,2,-689.76,-482.832,0,0
2298,1.01,Premium,4,G,SI2,2,4768.53,3337.971,4768.53,3337.971
2299,0.84,Ideal,5,J,VS2,5,4858.42,3400.894,4858.42,3400.894
2300,0.83,Premium,4,J,SI1,3,3708.19,2595.733,3708.19,2595.733
2301,0.31,Premium,4,I,VVS2,6,695.43,486.801,695.43,486.801
2302,2.01,Premium,4,J,SI2,2,13181.53,9227.071,13181.53,9227.071
2303,0.43,Ideal,5,F,VVS1,7,2317.09,1621.963,2317.09,1621.963
2304,0.34,Ideal,5,F,VS2,5,651.92,456.344,651.92,456.344
2305,0.33,Ideal,5,E,VS1,4,113.79,79.653,113.79,79.653
2306,1,Very Good,3,D,SI2,2,4526.3,3168.41,4526.3,3168.41
2307,0.28,Ideal,5,G,SI1,3,-760.86,-532.602,0,0
2308,0.4,Ideal,5,G,VVS2,6,1610.7,1127.49,1610.7,1127.49
2309,1.08,Ideal,5,H,SI1,3,5969.54,4178.678,5969.54,4178.678
2310,1.19,Fair,1,I,SI1,3,6262.57,4383.799,6262.57,4383.799
2311,1.51,Very Good,3,F,VS1,4,9724.93,6807.451,9724.93,6807.451
2312,0.91,Very Good,3,E,SI2,2,3769.13,2638.391,3769.13,2638.391
2313,0.43,Premium,4,G,VS2,5,1250.99,875.693,1250.99,875.693
2314,1.01,Ideal,5,E,VS2,5,6288.63,4402.041,6288.63,4402.041
2315,0.53,Ideal,5,F,VS2,5,2250.39,1575.273,2250.39,1575.273
2316,0.33,Very Good,3,D,VVS1,7,1159.59,811.713,1159.59,811.713
2317,1.11,Premium,4,F,SI2,2,5609.83,3926.881,5609.83,3926.881
2318,1.02,Premium,4,F,VS1,4,5760.66,4032.462,5760.66,4032.462
2319,1.01,Premium,4,F,SI1,3,5222.53,3655.771,5222.53,3655.771
2320,0.9,Premium,4,H,SI1,3,4297.1,3007.97,4297.1,3007.97
2321,1.03,Ideal,5,D,VVS2,6,6910.89,4837.623,6910.89,4837.623
2322,0.42,Ideal,5,D,VVS2,6,1778.96,1245.272,1778.96,1245.272
2323,0.51,Ideal,5,G,VS1,4,1628.13,1139.691,1628.13,1139.691
2324,0.71,Ideal,5,E,VVS2,6,4218.73,2953.111,4218.73,2953.111
2325,1.6,Ideal,5,J,VS2,5,11252.3,7876.61,11252.3,7876.61
2326,0.64,Very Good,3,D,VS2,5,2859.62,2001.734,2859.62,2001.734
2327,1.07,Premium,4,F,SI1,3,5727.31,4009.117,5727.31,4009.117
2328,0.63,Ideal,5,J,SI1,3,2183.69,1528.583,2183.69,1528.583
2329,0.43,Premium,4,F,VS2,5,1250.99,875.693,1250.99,875.693
2330,0.34,Premium,4,G,VS2,5,493.82,345.674,493.82,345.674
2331,0.3,Good,2,G,VS1,4,-612.9,-429.03,0,0
2332,1,Very Good,3,F,SI1,3,4980.3,3486.21,4980.3,3486.21
2333,1.01,Very Good,3,E,VS2,5,5972.43,4180.701,5972.43,4180.701
2334,1.23,Good,2,J,SI1,3,6757.19,4730.033,6757.19,4730.033
2335,1.02,Premium,4,H,SI1,3,5306.66,3714.662,5306.66,3714.662
2336,2.01,Fair,1,E,SI2,2,12707.23,8895.061,12707.23,8895.061
2337,0.82,Ideal,5,F,SI2,2,3328.16,2329.712,3328.16,2329.712
2338,0.32,Ideal,5,F,VS2,5,483.66,338.562,483.66,338.562
2339,0.71,Premium,4,F,SI1,3,2698.63,1889.041,2698.63,1889.041
2340,0.4,Very Good,3,E,SI2,2,-521.5,-365.05,0,0
2341,0.4,Very Good,3,J,IF,8,2202.5,1541.75,2202.5,1541.75
2342,0.51,Ideal,5,I,VS2,5,2082.13,1457.491,2082.13,1457.491
2343,0.32,Good,2,D,VS2,5,9.36,6.552,9.36,6.552
2344,0.42,Ideal,5,G,VVS2,6,1778.96,1245.272,1778.96,1245.272
2345,0.32,Very Good,3,I,VS1,4,-286.54,-200.578,0,0
2346,1.66,Premium,4,J,VVS2,6,12052.98,8437.086,12052.98,8437.086
2347,1.56,Very Good,3,I,SI1,3,9691.58,6784.106,9691.58,6784.106
2348,1.5,Very Good,3,J,I1,1,8278.8,5795.16,8278.8,5795.16
2349,0.31,Ideal,5,E,IF,8,1761.53,1233.071,1761.53,1233.071
2350,0.7,Good,2,E,VS2,5,3206.3,2244.41,3206.3,2244.41
2351,0.7,Ideal,5,F,SI1,3,2772.6,1940.82,2772.6,1940.82
2352,0.72,Ideal,5,H,SI2,2,2486.86,1740.802,2486.86,1740.802
2353,0.52,Ideal,5,D,SI2,2,804.26,562.982,804.26,562.982
2354,0.41,Very Good,3,F,VVS1,7,1832.63,1282.841,1832.63,1282.841
2355,0.9,Very Good,3,H,VS1,4,4593,3215.1,4593,3215.1
2356,2.06,Ideal,5,I,VS2,5,15122.28,10585.596,15122.28,10585.596
2357,0.72,Ideal,5,I,VS1,4,3394.86,2376.402,3394.86,2376.402
2358,0.38,Premium,4,E,VS2,5,830.34,581.238,830.34,581.238
2359,0.51,Ideal,5,E,VS2,5,2082.13,1457.491,2082.13,1457.491
2360,0.31,Premium,4,G,VVS1,7,1149.43,804.601,1149.43,804.601
2361,0.71,Very Good,3,J,SI1,3,2540.53,1778.371,2540.53,1778.371
2362,2.22,Ideal,5,I,VS2,5,16468.36,11527.852,16468.36,11527.852
2363,1.24,Ideal,5,D,VVS2,6,8677.62,6074.334,8677.62,6074.334
2364,1.02,Premium,4,F,VS2,5,6214.66,4350.262,6214.66,4350.262
2365,0.78,Ideal,5,H,VVS2,6,4807.64,3365.348,4807.64,3365.348
2366,0.34,Good,2,E,SI1,3,-730.38,-511.266,0,0
2367,1.25,Premium,4,H,SI2,2,6787.65,4751.355,6787.65,4751.355
2368,0.71,Ideal,5,G,VS1,4,3310.73,2317.511,3310.73,2317.511
2369,0.7,Premium,4,E,SI1,3,2614.5,1830.15,2614.5,1830.15
2370,0.3,Premium,4,J,VS2,5,157.3,110.11,157.3,110.11
2371,1.03,Ideal,5,D,SI1,3,5548.89,3884.223,5548.89,3884.223
2372,0.53,Ideal,5,E,VS2,5,2250.39,1575.273,2250.39,1575.273
2373,0.4,Premium,4,F,VVS2,6,1452.6,1016.82,1452.6,1016.82
2374,0.57,Premium,4,D,VS1,4,1974.81,1382.367,1974.81,1382.367
2375,1.01,Fair,1,E,SI1,3,4748.23,3323.761,4748.23,3323.761
2376,0.71,Good,2,D,VS1,4,2836.43,1985.501,2836.43,1985.501
2377,1.21,Ideal,5,G,VS1,4,7517.23,5262.061,7517.23,5262.061
2378,1.54,Premium,4,I,SI2,2,9227.42,6459.194,9227.42,6459.194
2379,0.32,Premium,4,I,VS1,4,-128.44,-89.908,0,0
2380,0.93,Premium,4,G,VS2,5,5457.49,3820.243,5457.49,3820.243
2381,0.71,Premium,4,D,VS2,5,3606.63,2524.641,3606.63,2524.641
2382,2.33,Ideal,5,I,VS2,5,17393.79,12175.653,17393.79,12175.653
2383,0.52,Premium,4,G,SI1,3,1100.16,770.112,1100.16,770.112
2384,2.01,Premium,4,J,SI2,2,13181.53,9227.071,13181.53,9227.071
2385,0.53,Ideal,5,E,VS2,5,2250.39,1575.273,2250.39,1575.273
2386,0.57,Premium,4,G,VS2,5,2428.81,1700.167,2428.81,1700.167
2387,0.58,Good,2,G,SI1,3,1288.74,902.118,1288.74,902.118
2388,0.31,Premium,4,E,VS2,5,241.43,169.001,241.43,169.001
2389,0.31,Good,2,H,VVS1,7,833.23,583.261,833.23,583.261
2390,0.34,Ideal,5,E,VS2,5,651.92,456.344,651.92,456.344
2391,1.01,Good,2,E,SI2,2,4452.33,3116.631,4452.33,3116.631
2392,1.08,Ideal,5,G,VS1,4,6423.54,4496.478,6423.54,4496.478
2393,0.33,Ideal,5,I,VS1,4,113.79,79.653,113.79,79.653
2394,1.11,Very Good,3,E,VS1,4,6359.73,4451.811,6359.73,4451.811
2395,0.3,Ideal,5,E,VS2,5,315.4,220.78,315.4,220.78
2396,1.01,Very Good,3,I,VS1,4,5518.43,3862.901,5518.43,3862.901
2397,1.73,Good,2,E,I1,1,10055.69,7038.983,10055.69,7038.983
2398,1.5,Premium,4,H,SI2,2,8890.9,6223.63,8890.9,6223.63
2399,1.02,Premium,4,G,VVS1,7,7122.66,4985.862,7122.66,4985.862
2400,0.34,Ideal,5,G,IF,8,2013.92,1409.744,2013.92,1409.744
2401,1.04,Good,2,F,SI2,2,4704.72,3293.304,4704.72,3293.304
2402,0.5,Ideal,5,E,VS2,5,1998,1398.6,1998,1398.6
2403,0.41,Ideal,5,J,VS2,5,1240.83,868.581,1240.83,868.581
2404,1.02,Premium,4,J,SI1,3,5306.66,3714.662,5306.66,3714.662
2405,0.5,Premium,4,G,VS1,4,1385.9,970.13,1385.9,970.13
2406,0.66,Ideal,5,G,SI1,3,2436.08,1705.256,2436.08,1705.256
2407,0.42,Premium,4,F,VVS1,7,2074.86,1452.402,2074.86,1452.402
2408,0.3,Very Good,3,H,VS2,5,-0.8,-0.56,0,0
2409,1.01,Very Good,3,D,SI2,2,4610.43,3227.301,4610.43,3227.301
2410,0.7,Fair,1,G,SI2,2,1686.2,1180.34,1686.2,1180.34
2411,0.45,Good,2,G,VVS1,7,2011.05,1407.735,2011.05,1407.735
2412,1.01,Ideal,5,E,VS1,4,5834.63,4084.241,5834.63,4084.241
2413,0.74,Fair,1,G,SI1,3,2476.72,1733.704,2476.72,1733.704
2414,1.45,Fair,1,J,SI2,2,7995.95,5597.165,7995.95,5597.165
2415,0.3,Ideal,5,I,SI1,3,-592.6,-414.82,0,0
2416,1.62,Ideal,5,G,VS2,5,11420.56,7994.392,11420.56,7994.392
2417,0.9,Good,2,E,SI2,2,3526.9,2468.83,3526.9,2468.83
2418,0.31,Premium,4,E,VS2,5,241.43,169.001,241.43,169.001
2419,1.03,Premium,4,H,I1,1,4482.79,3137.953,4482.79,3137.953
2420,0.3,Premium,4,E,VS2,5,157.3,110.11,157.3,110.11
2421,0.25,Very Good,3,D,VVS2,6,32.55,22.785,32.55,22.785
2422,0.31,Premium,4,E,VS1,4,-212.57,-148.799,0,0
2423,1,Premium,4,H,SI2,2,4684.4,3279.08,4684.4,3279.08
2424,0.9,Very Good,3,D,SI2,2,3685,2579.5,3685,2579.5
2425,1,Very Good,3,H,SI1,3,4980.3,3486.21,4980.3,3486.21
2426,0.5,Very Good,3,H,SI1,3,773.8,541.66,773.8,541.66
2427,1.91,Ideal,5,G,SI2,2,12498.33,8748.831,12498.33,8748.831
2428,0.5,Premium,4,F,VS1,4,1385.9,970.13,1385.9,970.13
2429,1.03,Ideal,5,F,SI2,2,5094.89,3566.423,5094.89,3566.423
2430,1.1,Very Good,3,I,VS1,4,6275.6,4392.92,6275.6,4392.92
2431,1.51,Ideal,5,H,SI2,2,9133.13,6393.191,9133.13,6393.191
2432,0.67,Ideal,5,F,SI2,2,2066.21,1446.347,2066.21,1446.347
2433,1.35,Fair,1,J,SI1,3,7608.65,5326.055,7608.65,5326.055
2434,1.02,Very Good,3,F,VVS2,6,6510.56,4557.392,6510.56,4557.392
2435,0.31,Very Good,3,G,VVS1,7,991.33,693.931,991.33,693.931
2436,0.79,Very Good,3,J,VS2,5,4121.57,2885.099,4121.57,2885.099
2437,0.3,Ideal,5,G,VVS2,6,769.4,538.58,769.4,538.58
2438,0.52,Very Good,3,G,VS1,4,1396.06,977.242,1396.06,977.242
2439,0.33,Very Good,3,I,VS2,5,251.59,176.113,251.59,176.113
2440,1.2,Ideal,5,F,VS2,5,7887.1,5520.97,7887.1,5520.97
2441,0.78,Premium,4,F,SI2,2,2833.54,1983.478,2833.54,1983.478
2442,0.41,Ideal,5,F,VVS2,6,1694.83,1186.381,1694.83,1186.381
2443,0.4,Premium,4,D,SI1,3,90.6,63.42,90.6,63.42
2444,0.42,Ideal,5,G,VS2,5,1324.96,927.472,1324.96,927.472
2445,0.52,Very Good,3,G,VVS2,6,2304.06,1612.842,2304.06,1612.842
2446,0.76,Ideal,5,G,SI2,2,2823.38,1976.366,2823.38,1976.366
2447,1.11,Premium,4,D,SI2,2,5609.83,3926.881,5609.83,3926.881
2448,1.04,Ideal,5,G,VVS1,7,7449.02,5214.314,7449.02,5214.314
2449,0.41,Very Good,3,G,VVS2,6,1378.63,965.041,1378.63,965.041
2450,0.33,Ideal,5,H,VVS2,6,1021.79,715.253,1021.79,715.253
